order_id,product_category,product_id,order_date,delivery_date,amount,qty,valid_delivered_qty
383,4,71,2021-11-04,2021-11-09,1109982.3972209755,10.0,10.0
384,4,31,2021-11-08,2021-12-22,1078315.3334991403,6.0,6.0
385,3,73,2021-11-09,2021-11-11,776206.2445731834,480.0,480.0
386,3,73,2021-11-10,2021-11-17,581250.4367210759,360.0,360.0
387,4,1,2021-11-15,2021-11-19,1130143.5821834928,15.0,15.0
388,4,61,2021-11-15,2021-11-19,1045792.0218173001,20.0,20.0
389,4,21,2021-11-15,2021-11-18,969991.4187184047,15.0,15.0
390,4,45,2021-11-15,2021-11-19,1137497.8615627242,20.0,20.0
391,4,50,2021-11-15,2021-11-19,1265070.994133831,15.0,15.0
392,3,73,2021-11-17,2021-11-23,1577586.8044926135,960.0,960.0
393,4,47,2021-11-17,2022-01-10,3301470.42466214,30.0,30.0
394,4,48,2021-11-17,2022-03-16,670452.4554698501,20.0,20.0
395,4,46,2021-11-18,2021-12-08,2333746.287323204,20.0,20.0
396,4,58,2021-11-18,2021-11-24,1948681.3939325113,20.0,20.0
397,4,1,2021-11-22,2021-11-24,5472599.188048983,30.0,30.0
398,4,1,2021-11-22,2021-11-24,758507.6742786169,10.0,10.0
399,4,42,2021-11-23,2021-11-29,2207584.188450577,30.0,30.0
400,4,50,2021-11-23,2021-11-29,1698131.2333851615,20.0,20.0
401,4,32,2021-12-01,2021-12-07,430013.11625079875,5.0,5.0
402,4,26,2021-12-01,2021-12-07,1777496.9652657062,10.0,10.0
403,4,43,2021-12-01,2021-12-08,1131148.0661852194,10.0,10.0
404,4,37,2021-12-01,2021-12-08,3362120.0982612986,30.0,30.0
405,4,0,2021-12-01,2021-12-06,1725742.1379727593,35.0,35.0
406,4,32,2021-12-03,2022-01-14,751045.8091464331,4.0,4.0
407,3,73,2021-12-09,2021-12-10,802817.7876309409,480.0,480.0
408,4,22,2021-12-15,2021-12-22,95162.46065859003,2.0,2.0
409,4,63,2021-12-15,2021-12-16,1246176.6777425478,4.0,4.0
410,4,67,2021-12-20,2021-12-22,548204.4698795442,6.0,6.0
411,4,63,2021-12-20,2021-12-22,1884446.1840023631,6.0,6.0
412,2,83,2021-12-21,2021-12-27,4320513.898529194,46.0,46.0
413,2,83,2021-12-22,2021-12-29,186649.70501305241,2.0,2.0
414,3,73,2021-12-29,2022-01-11,1598038.4895977094,960.0,960.0
415,4,63,2021-12-29,2022-01-11,1878055.0637341382,6.0,6.0
416,4,22,2022-01-17,2022-01-24,99826.36322218896,2.0,2.0
417,4,45,2022-01-18,2022-01-20,1240292.1325089172,20.0,20.0
418,4,1,2022-01-18,2022-01-24,5951990.869133396,30.0,30.0
419,4,70,2022-01-26,2022-01-28,3162398.833109561,20.0,20.0
420,4,43,2022-01-26,2022-01-28,1832477.2162797707,15.0,15.0
421,4,45,2022-02-02,2022-02-07,2478470.9639167488,40.0,40.0
422,4,22,2022-02-10,2022-02-16,239625.62966647564,4.0,4.0
423,4,0,2022-02-11,2022-02-14,519663.383729263,10.0,10.0
424,4,1,2022-02-11,2022-02-14,2925250.544309554,15.0,15.0
425,4,58,2022-02-11,2022-02-14,1550203.9107175525,15.0,15.0
426,4,46,2022-02-11,2022-02-15,3497680.4168596715,15.0,15.0
427,4,50,2022-02-11,2022-02-16,1353669.5844096323,15.0,15.0
428,4,32,2022-02-18,2022-02-25,764832.4892094359,4.0,4.0
429,3,73,2022-02-21,2022-02-25,1708663.0893509446,960.0,960.0
430,4,22,2022-03-02,2022-05-04,1114774.4058783234,5.0,5.0
431,4,21,2022-03-02,2022-04-01,810745.0224569624,5.0,5.0
432,4,26,2022-03-02,2022-05-04,15015673.43675499,35.0,20.0
433,4,1,2022-03-02,2022-03-14,30950472.734789286,110.0,25.0
434,4,71,2022-03-02,2022-03-15,10193429.601888446,60.0,10.0
435,4,0,2022-03-02,2022-03-14,971204.9748182362,20.0,20.0
436,4,61,2022-03-02,2022-03-15,7783715.227333437,100.0,20.0
437,4,31,2022-03-02,2022-03-05,2878144.8297222164,6.0,6.0
438,4,32,2022-03-02,2022-04-04,8229061.977938168,29.0,4.0
439,4,50,2022-03-02,2022-05-16,567521.5157198736,2.0,2.0
440,4,22,2022-03-02,2022-03-05,1114774.4058783234,5.0,5.0
441,4,22,2022-03-02,2022-04-04,6485960.179655699,40.0,10.0
442,4,24,2022-03-02,2022-03-05,1047212.3206735763,5.0,5.0
443,4,42,2022-03-02,2022-05-17,2098245.88889513,20.0,20.0
444,4,26,2022-03-02,2022-05-18,2742760.8447313756,28.0,20.0
445,4,43,2022-03-02,2022-03-17,1573684.416671347,10.0,10.0
446,4,50,2022-03-02,2022-04-15,2626567.658410839,10.0,10.0
447,4,47,2022-03-02,2022-05-17,8894983.24405274,19.0,19.0
448,4,46,2022-03-02,2022-05-20,6693329.179629625,40.0,40.0
449,4,45,2022-03-02,2022-05-16,4334682.703268567,53.0,35.0
450,4,58,2022-03-02,2022-03-15,16529640.18536107,100.0,25.0
451,4,24,2022-03-02,2022-04-04,1275171.3990673092,5.0,5.0
452,4,21,2022-03-02,2022-04-04,725941.9716739987,5.0,5.0
453,4,26,2022-03-02,2022-04-04,1920721.4667207885,5.0,5.0
454,4,31,2022-03-02,2022-04-04,254079.69008589958,1.0,1.0
455,4,37,2022-04-12,2022-10-20,636173.3526374863,3.0,3.0
456,4,24,2022-04-12,2022-10-20,1457897.266460906,10.0,10.0
457,4,24,2022-04-19,2022-09-06,1181699.6777658744,8.0,8.0
458,4,24,2022-04-19,2022-09-06,2954249.194414686,20.0,20.0
459,4,37,2022-04-19,2022-09-06,3385077.2019334943,11.0,2.0
460,4,47,2022-04-19,2022-09-06,4923748.65735781,20.0,20.0
461,4,23,2022-04-19,2022-09-08,2215686.8958110143,15.0,15.0
462,4,45,2022-04-19,2022-06-23,1693553.829601168,9.0,9.0
463,4,58,2022-04-19,2022-06-23,2891247.30368848,9.0,9.0
464,4,47,2022-04-19,2022-06-24,1352808.7647865184,4.0,4.0
465,4,0,2022-04-19,2022-06-24,788290.8215861293,10.0,10.0
466,4,1,2022-04-19,2022-06-24,2195347.556890403,10.0,10.0
467,4,1,2022-03-02,2022-05-13,31098377.460451454,85.0,85.0
468,4,1,2022-03-02,2022-06-08,13854384.768622544,50.0,50.0
469,4,71,2022-03-02,2022-06-08,11880212.603767272,50.0,50.0
470,4,61,2022-03-02,2022-05-19,8653050.374087207,80.0,80.0
471,4,58,2022-03-02,2022-05-18,15382215.569241432,75.0,75.0
472,3,73,2022-05-01,2022-08-22,1835174.2084728158,1000.0,1000.0
473,4,61,2022-04-25,2022-05-31,618603.4106126232,3.0,3.0
474,4,0,2022-03-02,2022-04-28,3601935.1826798012,30.0,30.0
475,4,24,2022-03-02,2022-05-04,1027919.7001494126,5.0,5.0
476,4,21,2022-03-02,2022-05-04,1174765.3715993285,10.0,10.0
477,4,45,2022-05-05,2022-09-21,1783020.3204374397,10.0,10.0
478,4,46,2022-05-05,2022-09-21,4496312.112407457,10.0,10.0
479,4,48,2022-05-05,2022-09-22,1162839.3394157216,10.0,10.0
480,4,50,2022-05-05,2022-09-22,4031176.3766411683,10.0,10.0
481,4,39,2022-05-05,2022-09-21,5891719.319706323,10.0,10.0
482,4,21,2022-03-02,2022-05-16,573380.1457173894,5.0,4.0
483,4,26,2022-03-02,2022-05-16,4551204.906631779,15.0,15.0
484,3,73,2022-05-06,2022-07-17,1912143.031894115,960.0,960.0
485,4,61,2022-05-06,2022-07-08,9681258.34715165,30.0,30.0
486,4,71,2022-05-06,2022-07-11,16492014.687931327,20.0,20.0
487,4,1,2022-05-06,2022-07-11,11534562.357506638,30.0,30.0
488,4,61,2022-05-12,2022-07-21,12064600.627775963,50.0,50.0
489,4,58,2022-05-12,2022-07-25,28150735.618779633,50.0,50.0
490,4,1,2022-05-12,2022-07-26,15281827.461849554,50.0,50.0
491,4,47,2022-05-12,2022-07-25,9249527.525454003,23.0,23.0
492,4,0,2022-03-02,2022-05-16,1615772.3871568756,15.0,15.0
493,4,0,2022-05-13,2022-06-10,159381.2457486643,3.0,3.0
494,4,61,2022-05-13,2022-06-10,371565.6277921097,3.0,3.0
495,4,21,2022-03-02,2022-05-16,103666.22278825073,1.0,1.0
496,4,58,2022-05-17,2022-06-14,697668.6256932232,2.0,2.0
497,4,58,2022-05-18,2022-06-10,750485.9058087317,2.0,2.0
498,4,0,2022-05-19,2022-08-19,732584.7880334981,6.0,6.0
499,4,1,2022-05-19,2022-08-19,308520.04978488246,1.0,1.0
500,3,73,2022-05-23,2022-05-26,8556718.599089209,1920.0,1920.0
501,3,73,2022-05-25,2022-08-30,19985744.27363697,9600.0,9600.0
502,4,54,2022-05-28,2022-12-12,3474243.3758766823,50.0,50.0
503,4,56,2022-05-28,2023-03-07,12352865.336450426,50.0,50.0
504,4,54,2022-05-28,2022-10-27,3474243.3758766823,50.0,50.0
505,4,56,2022-05-28,2022-12-13,12352865.336450426,50.0,50.0
506,0,17,2022-06-02,2022-07-26,60837859.06901569,53.0,53.0
507,4,67,2022-06-03,2022-07-27,1337472.0932548698,10.0,10.0
508,3,73,2022-06-06,2022-08-26,4200137.634747042,1920.0,1920.0
509,4,51,2022-05-06,2022-07-11,11361772.419132734,20.0,20.0
510,4,24,2022-06-08,2022-09-05,1775946.9485214802,9.0,9.0
511,4,58,2022-06-08,2022-09-07,43126785.18509612,95.0,95.0
512,4,0,2022-06-10,2022-10-28,173401.83111799735,3.0,3.0
513,4,1,2022-06-10,2022-11-10,4495603.028985117,28.0,28.0
514,4,26,2022-03-02,2022-06-17,1333959.7723816761,13.0,13.0
515,4,45,2022-03-02,2022-06-17,1542138.641333017,18.0,18.0
516,3,73,2022-06-14,2022-07-22,4056504.825268172,2880.0,2880.0
517,4,21,2022-06-16,2022-06-22,2453700.7969272677,13.0,13.0
518,3,73,2022-06-17,2022-06-23,17113437.198178418,3840.0,3840.0
519,4,0,2022-06-03,2022-07-27,522843.42867501697,8.0,8.0
520,4,0,2022-07-05,2022-08-31,1155861.4862147984,11.0,11.0
521,4,0,2022-06-28,2023-04-03,788731.6534713052,14.0,7.0
522,4,71,2022-06-28,2023-04-03,10036766.940762145,25.0,25.0
523,3,73,2022-06-06,2022-08-26,428082.73780655296,240.0,240.0
524,4,58,2022-06-28,2023-01-18,7563604.594217202,30.0,30.0
525,4,71,2022-06-28,2023-01-18,7302790.64269247,20.0,20.0
526,4,70,2022-06-28,2022-11-08,8519922.41647455,40.0,20.0
527,4,0,2022-06-03,2022-07-27,158605.90649622973,3.0,3.0
528,4,0,2022-06-03,2022-07-27,53009.78484224541,1.0,1.0
529,3,73,2022-07-04,2022-07-15,16502243.012529189,3840.0,3840.0
530,4,0,2022-07-04,2022-08-16,752869.6720297679,10.0,10.0
531,4,37,2022-07-05,2022-07-12,4107281.7687695567,14.0,14.0
532,4,37,2022-07-05,2022-07-13,4445110.084651943,10.0,10.0
533,4,63,2022-06-03,2022-08-11,9568047.792860728,15.0,15.0
534,0,16,2022-07-05,2022-09-28,43738216.00985809,35.0,34.0
535,3,73,2022-07-08,2022-07-15,8251121.506264594,1920.0,1920.0
536,4,0,2022-07-08,2022-08-18,5252725.104004031,60.0,60.0
537,4,1,2022-07-08,2022-08-17,7338124.5906767985,20.0,20.0
538,3,73,2022-07-11,2022-07-19,6707856.187500291,1920.0,1920.0
539,3,73,2022-07-11,2022-07-25,46311812.66114322,19176.0,19176.0
540,4,54,2022-07-11,2023-03-03,2271946.398096682,30.0,30.0
541,4,56,2022-07-11,2023-01-27,5094670.664710321,20.0,20.0
542,3,73,2022-07-11,2022-10-07,26998326.235530816,13440.0,13440.0
543,1,34,2022-07-15,2022-10-01,4675924.798628256,1.0,1.0
544,4,22,2022-07-19,2022-09-19,3766608.4237417392,29.0,29.0
545,3,73,2022-07-19,2022-12-01,24386648.007404245,13440.0,13440.0
546,3,73,2022-07-22,2022-07-27,20627803.765661485,4800.0,4800.0
547,3,73,2022-07-25,2022-07-25,8709517.145501517,2880.0,2880.0
548,3,73,2022-07-26,2022-08-05,66008972.050116755,15360.0,15360.0
549,4,22,2022-07-19,2022-09-19,909181.3436617992,7.0,7.0
550,4,57,2022-07-28,2022-11-08,13388671.739755308,50.0,50.0
551,4,53,2022-07-28,2022-10-26,5703418.240349335,50.0,50.0
552,4,71,2022-08-01,2022-08-30,5772232.340403813,10.0,10.0
553,4,50,2022-08-01,2022-11-10,46867631.96618657,150.0,150.0
554,4,0,2022-08-01,2023-04-26,7578160.538202291,50.0,50.0
555,4,67,2022-08-01,2023-04-25,9824650.8163255,50.0,50.0
556,4,58,2022-08-02,2022-08-30,957066.4061593397,2.0,2.0
557,4,54,2022-08-04,2022-10-27,3115341.6271365643,30.0,30.0
558,2,74,2022-08-05,2022-09-14,5234525.936021438,20.0,20.0
559,2,75,2022-08-05,2022-09-14,5133861.975713334,50.0,49.0
560,4,0,2022-07-04,2022-08-16,2258609.016089304,30.0,30.0
561,3,73,2022-08-10,2023-10-11,46369774.8797429,19200.0,19200.0
562,4,0,2022-05-19,2022-08-19,122097.46467224968,1.0,1.0
563,4,0,2022-05-19,2022-08-19,854682.2527057478,7.0,7.0
564,4,0,2022-05-19,2022-08-19,1953559.434755995,16.0,16.0
565,4,1,2022-05-19,2022-08-19,8021521.294406944,26.0,26.0
566,4,1,2022-05-19,2022-08-19,925560.1493546474,3.0,3.0
567,4,61,2022-08-22,2023-02-20,11907013.950841535,50.0,50.0
568,4,58,2022-08-22,2023-03-10,45354074.228688724,100.0,100.0
569,4,64,2022-04-19,2022-09-14,1597772.6222489688,18.0,18.0
570,4,0,2022-07-05,2022-09-02,5043759.212573665,48.0,48.0
571,4,22,2022-07-05,2022-08-31,945704.8523575622,9.0,9.0
572,4,22,2022-07-05,2022-09-02,210156.63385723607,2.0,2.0
573,3,73,2022-09-01,2022-09-01,3979.128812820503,1.0,1.0
574,4,24,2022-06-08,2022-09-05,4143876.2132167867,21.0,21.0
575,4,24,2022-06-08,2022-09-02,2367929.264695307,12.0,12.0
576,4,24,2022-06-08,2022-09-02,1183964.6323476534,6.0,6.0
577,4,24,2022-06-08,2022-09-02,394654.8774492178,2.0,2.0
578,4,58,2022-06-08,2022-09-06,907932.3196862342,2.0,2.0
579,4,58,2022-06-08,2022-09-06,1361898.4795293512,3.0,3.0
580,4,26,2022-09-06,2022-09-08,620400.6028351218,5.0,5.0
581,4,46,2022-04-19,2022-09-13,249696.4711982119,1.0,1.0
582,4,26,2022-09-06,2022-11-03,6828920.160460966,14.0,14.0
583,4,26,2022-09-06,2022-11-11,3369991.9479102716,10.0,10.0
584,4,58,2022-09-14,2023-05-04,15941556.079534112,50.0,50.0
585,4,64,2022-04-19,2022-09-14,177457.0250040903,2.0,2.0
586,4,61,2022-11-23,2023-11-27,13220441.417557953,50.0,50.0
587,4,58,2022-11-23,2024-03-01,51798526.52242446,100.0,100.0
588,3,73,2022-09-28,2022-10-04,82511215.06264594,19200.0,19200.0
589,4,45,2022-09-30,2022-11-16,21004499.457415447,150.0,150.0
590,3,73,2022-10-06,2022-10-20,1804296.169216392,624.0,624.0
591,3,73,2022-10-06,2023-10-18,26989997.55348239,13440.0,13440.0
592,4,58,2022-10-07,2023-10-10,3560118.636463403,10.0,10.0
593,4,38,2022-10-07,2022-11-21,4598486.5720985625,10.0,10.0
594,4,57,2022-10-10,2022-11-18,7787759.517263694,30.0,30.0
595,4,37,2022-10-07,2023-01-09,9493649.69723574,20.0,20.0
596,4,58,2022-10-07,2022-12-05,3322777.394032509,7.0,7.0
597,4,0,2022-06-10,2022-10-31,257073.34161193433,4.0,4.0
598,4,0,2022-06-10,2022-10-31,449878.3478208851,7.0,7.0
599,4,0,2022-06-10,2023-01-18,128536.67080596717,2.0,2.0
600,1,34,2022-11-28,2023-01-02,6923882.394602796,1.0,1.0
601,4,58,2022-10-19,2023-05-12,19494802.187287822,50.0,49.0
602,4,37,2022-04-12,2022-10-20,1587919.255747598,11.0,11.0
603,4,37,2022-04-12,2022-10-20,144356.29597705437,1.0,1.0
604,4,58,2022-10-20,2023-02-27,13839031.336919371,30.0,30.0
605,4,46,2022-10-21,2022-11-10,6813527.463472338,25.0,25.0
606,4,71,2022-10-21,2023-03-09,3108987.3462955263,8.0,8.0
607,4,47,2022-10-21,2023-03-09,706588.0332489832,2.0,2.0
608,4,32,2022-10-25,2023-04-13,8874026.99141046,26.0,26.0
609,4,64,2022-04-19,2022-11-24,2265898.7237766045,22.0,22.0
610,4,64,2022-10-31,2022-11-28,696877.6149246084,10.0,10.0
611,4,61,2022-06-10,2023-01-18,396521.91808085697,4.0,4.0
612,4,32,2022-11-03,2023-05-16,4652027.964758951,20.0,20.0
613,4,32,2022-11-05,2022-12-28,346512.9395592176,1.0,1.0
614,4,58,2022-11-08,2023-04-25,2451238.8897731598,5.0,5.0
615,4,58,2022-11-08,2023-11-24,22321291.530575812,50.0,50.0
616,4,61,2022-11-08,2023-08-15,9486548.90049472,50.0,50.0
617,4,58,2022-10-07,2022-12-02,964858.0468732318,2.0,2.0
618,4,54,2022-11-09,2023-05-12,10358328.113622883,150.0,129.0
619,4,56,2022-11-09,2023-05-19,900724.1837932942,5.0,2.0
620,4,58,2022-11-10,2023-05-04,8209639.723230897,20.0,20.0
621,4,58,2022-11-10,2023-04-07,10262049.654038623,25.0,25.0
622,4,58,2022-11-10,2023-04-13,7275815.13209977,20.0,20.0
623,4,26,2022-09-06,2022-11-11,1684995.9739551358,5.0,5.0
624,4,26,2022-09-06,2022-11-11,336999.19479102717,1.0,1.0
625,4,57,2022-11-14,2023-07-03,21239409.238277372,100.0,95.0
626,4,53,2022-11-14,2022-12-20,3625228.156631056,40.0,40.0
627,3,73,2022-11-15,2022-11-18,126578315.84795538,36480.0,36480.0
628,4,38,2022-11-16,2022-12-28,2192775.6709275255,6.0,6.0
629,3,73,2022-11-17,2022-11-17,28649.72745230762,9.0,9.0
630,3,73,2022-11-17,2022-11-17,3183.303050256402,1.0,1.0
631,3,73,2022-11-17,2022-11-17,19099.818301538413,6.0,6.0
632,4,38,2022-11-21,2023-06-14,16097018.749025624,44.0,44.0
633,4,38,2022-11-21,2022-12-09,801476.5926217444,2.0,2.0
634,4,70,2022-11-23,2024-01-12,44741059.34731593,100.0,100.0
635,4,64,2022-10-31,2022-11-28,139025.57108932245,2.0,2.0
636,4,46,2022-11-24,2023-03-17,9235270.079504993,20.0,20.0
637,4,71,2022-10-28,2023-01-18,834153.4265359347,2.0,2.0
638,4,61,2022-06-10,2023-01-18,194901.39154598085,2.0,2.0
639,4,61,2022-06-10,2023-01-18,97450.69577299042,1.0,1.0
640,4,58,2022-10-28,2023-01-18,1445802.5731213496,5.0,5.0
641,3,73,2022-06-06,2023-04-14,3646561.7973876055,2052.0,547.0
642,3,73,2022-06-06,2023-04-14,3646561.7973876055,2052.0,2.0
643,3,73,2022-06-06,2023-04-14,3650115.965759259,2054.0,2030.0
644,4,58,2022-12-06,2023-04-04,8474410.741388341,20.0,20.0
645,4,58,2022-12-08,2022-12-13,6939894.968825803,14.0,14.0
646,4,58,2022-12-14,2023-04-06,7532108.431231841,20.0,20.0
647,4,38,2022-12-15,2023-12-14,13066351.889583563,30.0,30.0
648,4,71,2022-12-19,2023-04-12,7865438.1287906,15.0,15.0
649,4,58,2022-12-26,2023-03-10,8183178.488629974,20.0,20.0
650,4,58,2022-12-29,2023-08-10,22056156.521677762,45.0,45.0
651,4,46,2022-12-30,2023-07-05,5446953.165748763,10.0,10.0
652,4,32,2022-10-25,2023-04-13,1553771.710668464,4.0,4.0
653,4,70,2023-01-11,2023-08-07,16463101.393804912,40.0,40.0
654,4,67,2023-01-12,2023-04-24,4344605.056511574,23.0,23.0
655,4,71,2023-01-12,2023-04-25,13287847.549150845,24.0,24.0
656,4,56,2022-07-11,2024-01-05,7642005.997065483,30.0,25.0
657,4,26,2023-01-17,2024-07-11,8536170.675437372,40.0,40.0
658,4,0,2022-06-10,2023-01-18,69984.78632329819,1.0,1.0
659,4,58,2023-01-18,2023-03-13,5268580.93496649,10.0,10.0
660,4,46,2023-01-18,2023-03-13,5418467.836431847,10.0,10.0
661,4,67,2023-01-18,2023-05-30,4860715.430902902,30.0,30.0
662,4,58,2023-01-18,2023-07-04,39833657.75346139,80.0,80.0
663,4,71,2023-01-18,2023-05-31,12448018.047956685,20.0,20.0
664,3,73,2023-01-18,2023-01-26,139902349.09510857,40320.0,40320.0
665,4,67,2023-01-18,2023-05-29,4618537.821105907,20.0,20.0
666,4,70,2023-01-18,2024-03-01,19531130.089253835,40.0,40.0
667,4,32,2023-01-19,2023-08-30,26429459.585920848,60.0,60.0
668,4,32,2023-05-05,2024-01-24,37240990.433467254,90.0,90.0
669,4,71,2023-01-23,2023-04-18,19278553.514939602,35.0,35.0
670,3,73,2022-10-10,2023-02-05,4073860.662844372,2181.0,2181.0
671,4,58,2023-01-25,2023-04-18,12288512.412871914,30.0,29.0
672,4,32,2022-11-03,2023-04-18,785228.04413864,3.0,3.0
673,4,32,2022-11-03,2023-07-27,13043694.505053394,49.0,20.0
674,4,58,2023-02-01,2023-04-18,9326104.696132876,23.0,23.0
675,4,61,2023-02-01,2023-04-19,6792122.666938658,35.0,35.0
676,4,58,2023-02-03,2023-02-13,11157060.135131992,20.0,20.0
677,4,50,2023-02-06,2023-04-03,17112306.310343094,50.0,50.0
678,4,46,2022-10-27,2023-04-26,9674910.315605884,23.0,23.0
679,4,58,2023-02-14,2023-05-12,19251080.781165343,45.0,45.0
680,4,71,2023-02-14,2023-05-10,5873211.085779258,10.0,10.0
681,4,58,2023-02-14,2023-07-05,14718758.111547854,30.0,30.0
682,4,71,2023-02-14,2023-07-05,20264450.166890692,30.0,30.0
683,2,75,2023-02-15,2023-03-18,2938418.045730966,59.0,59.0
684,4,58,2022-12-29,2023-08-10,7535967.38864054,15.0,15.0
685,3,73,2023-02-28,2023-03-13,29772259.132373545,9599.0,9599.0
686,4,30,2023-03-02,2023-03-27,1478621.4367570404,3.0,3.0
687,2,85,2023-03-03,2023-07-05,11289761.834515354,60.0,60.0
688,2,81,2023-03-03,2023-06-27,18957834.76538203,60.0,60.0
689,2,101,2023-03-03,2023-06-29,10665562.076952517,60.0,60.0
690,2,74,2023-03-03,2023-06-22,4173365.293980947,15.0,15.0
691,4,71,2022-10-21,2023-03-09,476809.2854204347,1.0,1.0
692,4,58,2023-03-09,2023-06-14,8114618.313439524,15.0,15.0
693,4,71,2023-03-09,2023-06-13,14736976.22448825,20.0,20.0
694,4,54,2023-01-27,2023-03-16,4155371.021846459,40.0,40.0
695,4,67,2023-02-16,2023-03-22,4873591.402271457,28.0,28.0
696,4,58,2023-03-14,2023-07-03,34614414.58675323,60.0,60.0
697,4,71,2023-03-15,2023-07-03,32445795.101553187,50.0,50.0
698,4,67,2023-02-14,2023-05-03,3261551.010476144,19.0,19.0
699,4,58,2023-02-14,2023-07-31,21055214.744790062,40.0,39.0
700,4,58,2023-02-14,2023-06-13,14702509.524330745,30.0,30.0
701,3,73,2023-03-20,2023-10-05,43660815.2027837,19395.0,19395.0
702,2,82,2023-03-22,2023-05-13,1142755.9815100438,4.0,4.0
703,4,50,2023-03-22,2023-06-23,639533.9818540132,2.0,2.0
704,4,50,2023-03-22,2023-06-23,10552310.700591218,33.0,33.0
705,4,50,2023-03-22,2023-06-23,9273242.736883191,29.0,29.0
706,4,50,2023-03-22,2023-06-23,7994174.773175165,25.0,25.0
707,4,37,2023-03-22,2023-08-30,16748354.369394181,30.0,30.0
708,2,75,2023-03-26,2023-04-27,897081.0672757379,9.0,9.0
709,4,65,2023-03-27,2023-09-01,7620833.5955401575,50.0,50.0
710,4,46,2023-03-27,2023-03-29,598500.2695262841,1.0,1.0
711,4,58,2023-03-27,2023-07-26,14892076.37519703,30.0,30.0
712,4,61,2023-03-27,2023-07-26,14463704.530382304,60.0,60.0
713,4,61,2023-03-25,2023-06-27,14870083.33795367,70.0,70.0
714,4,47,2023-04-04,2023-07-31,6018238.786510294,16.0,16.0
715,3,73,2023-04-04,2023-10-16,49441025.662630275,19200.0,19200.0
716,0,11,2023-04-06,2023-07-06,21016740.509701,23.0,22.0
717,4,58,2023-04-10,2023-06-28,2166053.6986941993,5.0,5.0
718,4,61,2023-04-10,2023-06-28,2306100.2390930443,13.0,13.0
719,4,1,2023-04-14,2023-06-22,10777687.901109284,33.0,33.0
720,4,1,2023-04-14,2023-06-22,17309619.96238764,53.0,53.0
721,4,1,2023-04-14,2023-06-22,10124494.694981448,31.0,31.0
722,4,32,2022-11-03,2023-04-18,2461386.5428081043,8.0,8.0
723,4,32,2022-11-03,2023-04-18,2461386.5428081043,8.0,8.0
724,4,32,2022-11-03,2023-04-19,2464355.143279956,8.0,8.0
725,4,31,2022-11-03,2023-04-19,308044.3929099945,1.0,1.0
726,4,31,2022-11-03,2023-04-19,308044.3929099945,1.0,1.0
727,4,32,2022-11-03,2023-04-19,616088.785819989,2.0,2.0
728,4,61,2023-04-18,2024-03-01,13114636.854431588,50.0,50.0
729,4,26,2023-04-20,2023-12-13,13205423.783917896,50.0,50.0
730,4,24,2023-04-20,2023-10-17,16876045.287120562,70.0,70.0
731,4,61,2023-04-18,2023-11-28,12105812.953535724,50.0,43.0
732,2,85,2023-04-20,2023-07-10,4076798.070319816,20.0,20.0
733,2,81,2023-04-20,2023-07-10,6845783.402858575,20.0,20.0
734,2,124,2023-04-20,2023-07-10,2905546.907309137,20.0,20.0
735,4,71,2023-04-21,2023-09-06,28834589.74485901,50.0,50.0
736,4,61,2023-04-21,2023-09-06,18988632.271004718,100.0,100.0
737,4,32,2023-04-25,2023-07-25,8163683.138258028,20.0,20.0
738,4,1,2023-04-25,2023-08-09,8298744.072530678,25.0,25.0
739,4,46,2022-10-27,2023-04-26,974752.3177092125,2.0,2.0
740,4,46,2022-10-27,2023-04-26,2436879.9021911263,5.0,5.0
741,3,73,2023-04-27,2023-05-02,126578315.84795538,36480.0,36480.0
742,1,34,2023-05-12,2023-06-29,8492415.320623359,1.0,1.0
743,4,58,2023-05-12,2023-10-02,10119462.146440594,25.0,25.0
744,4,71,2023-05-12,2023-10-02,13980426.165390234,25.0,25.0
745,2,77,2023-05-18,2023-07-31,80030.60675250011,1.0,1.0
746,1,36,2023-05-22,2023-06-08,940295.8160392352,1.0,1.0
747,1,36,2023-05-22,2023-06-08,940295.8160392352,1.0,1.0
748,4,71,2023-03-14,2023-06-30,11538138.195592616,15.0,15.0
749,2,93,2023-05-30,2023-08-25,850131.8770422002,5.0,5.0
750,2,109,2023-05-30,2023-08-25,729436.3640918935,5.0,5.0
751,2,117,2023-05-30,2023-08-25,722029.2301744408,5.0,5.0
752,2,83,2023-05-30,2023-08-25,1173030.9612749899,5.0,5.0
753,2,80,2023-05-30,2023-08-25,2872231.08989477,5.0,5.0
754,4,1,2023-06-09,2023-10-10,2164084.337098057,6.0,6.0
755,4,1,2023-06-09,2023-10-10,9377698.79409158,26.0,26.0
756,4,1,2023-06-14,2023-08-16,1337624.7840191105,4.0,4.0
757,4,1,2023-06-14,2023-08-16,5390858.504559777,11.0,11.0
758,4,58,2023-05-12,2023-08-08,11245004.03971805,25.0,25.0
759,4,71,2023-05-12,2023-08-07,15535405.581025861,25.0,25.0
760,2,118,2023-06-16,2023-09-25,1974997.7083130407,30.0,30.0
761,2,117,2023-06-16,2023-09-25,6323674.9930538675,97.0,76.0
762,2,109,2023-06-16,2023-09-25,9254039.474016428,141.0,141.0
763,2,110,2023-06-16,2023-09-25,3872257.652248008,59.0,59.0
764,2,86,2023-06-16,2023-09-24,4010874.543898307,54.0,54.0
765,2,85,2023-06-16,2023-09-24,5273557.270681107,71.0,61.0
766,2,80,2023-06-16,2023-09-23,1292855.0507550885,5.0,5.0
